,User,Week,freq_week
6487,user13708,2022-12,56
6488,user13708,2022-16,12
6489,user13708,2022-17,1
6490,user13711,2022-01,45
6491,user13711,2022-02,21
6492,user13711,2022-03,3
6493,user13711,2022-06,3
6494,user13711,2022-08,3
6495,user13711,2022-30,1
6496,user13712,2022-01,1
6497,user13712,2022-02,1
6498,user13712,2022-08,1
6499,user13712,2022-20,7
6500,user13712,2022-21,5
6501,user13712,2022-22,19
6502,user13712,2022-23,13
6503,user13712,2022-24,3
6504,user13712,2022-25,3
6505,user13712,2022-27,2
6506,user13712,2022-28,3
6507,user13712,2022-29,4
6508,user13712,2022-30,3
6509,user13712,2022-32,2
6510,user13720,2022-01,108
6511,user13720,2022-02,210
6512,user13720,2022-03,10
6513,user13720,2022-04,3
6514,user13720,2022-06,35
6515,user13720,2022-07,28
6516,user13720,2022-08,112
6517,user13720,2022-09,347
6518,user13720,2022-10,288
6519,user13720,2022-11,60
6520,user13720,2022-12,40
6521,user13720,2022-13,86
6522,user13720,2022-14,140
6523,user13720,2022-15,144
6524,user13720,2022-16,163
6525,user13720,2022-17,20
6526,user13720,2022-23,116
6527,user13720,2022-24,433
6528,user13720,2022-25,416
6529,user13720,2022-26,288
6530,user13720,2022-27,34
6531,user13720,2022-28,63
6532,user13720,2022-29,40
6533,user13720,2022-30,111
6534,user13720,2022-31,124
6535,user13720,2022-32,88
6536,user13720,2022-33,33
6537,user13720,2022-34,18
6538,user13720,2022-36,1
6539,user13720,2022-39,1
6540,user13720,2022-40,3
6541,user13720,2022-41,10
6542,user13720,2022-42,132
6543,user13720,2022-43,28
6544,user13720,2022-44,1
6545,user13720,2022-50,1
6546,user13720,2023-01,9
6547,user13720,2023-02,3
6548,user13720,2023-03,2
6549,user13720,2023-04,5
6550,user13728,2022-01,3
6551,user13728,2022-02,3
6552,user13728,2022-03,10
6553,user13728,2022-04,12
6554,user13728,2022-05,43
6555,user13728,2022-06,110
6556,user13728,2022-07,43
6557,user13728,2022-08,28
6558,user13728,2022-09,57
6559,user13728,2022-10,23
6560,user13728,2022-11,97
6561,user13728,2022-12,29
6562,user13728,2022-13,1
6563,user13728,2022-14,3
6564,user13728,2022-16,5
6565,user13728,2022-17,24
6566,user13728,2022-18,5
6567,user13728,2022-19,10
6568,user13728,2022-20,1
6569,user13728,2022-21,20
6570,user13728,2022-23,3
6571,user13728,2022-29,3
6572,user13734,2022-01,2
6573,user13734,2022-02,4
6574,user13734,2022-03,27
6575,user13734,2022-04,40
6576,user13734,2022-05,5
6577,user13734,2022-06,3
6578,user13734,2022-07,5
6579,user13734,2022-08,3
6580,user13734,2022-09,1
6581,user13734,2022-10,2
6582,user13734,2022-46,1
6583,user13739,2022-01,3
6584,user13739,2022-02,37
6585,user13739,2022-03,24
6586,user13739,2022-04,7
6587,user13741,2022-01,60
6588,user13741,2022-02,18
6589,user13741,2022-03,28
6590,user13741,2022-04,19
6591,user13741,2022-05,5
6592,user13741,2022-06,26
6593,user13741,2022-07,14
6594,user13741,2022-08,7
6595,user13741,2022-09,21
6596,user13741,2022-10,120
6597,user13741,2022-11,87
6598,user13741,2022-12,79
6599,user13749,2022-01,33
6600,user13749,2022-02,202
6601,user13749,2022-03,116
6602,user13749,2022-04,25
6603,user13749,2022-05,15
6604,user13749,2022-06,48
6605,user13749,2022-07,54
6606,user13749,2022-08,7
6607,user13749,2022-09,20
6608,user13749,2022-10,4
6609,user13749,2022-11,12
6610,user13749,2022-12,25
6611,user13749,2022-13,41
6612,user13749,2022-14,18
6613,user13749,2022-15,3
6614,user13749,2022-17,3
6615,user13749,2022-18,39
6616,user13749,2022-19,158
6617,user13749,2022-20,13
6618,user13749,2022-21,36
6619,user13749,2022-22,13
6620,user13749,2022-24,1
6621,user13749,2022-26,3
6622,user13749,2022-27,5
6623,user13749,2022-28,6
6624,user13749,2022-29,4
6625,user13749,2022-30,2
6626,user13749,2022-31,6
6627,user13749,2022-32,10
6628,user13752,2022-01,36
6629,user13752,2022-02,37
6630,user13752,2022-03,1
6631,user13752,2022-19,1
6632,user13761,2022-01,40
6633,user13761,2022-02,151
6634,user13761,2022-03,19
6635,user13761,2022-04,1
6636,user13761,2022-05,7
6637,user13761,2022-06,16
6638,user13761,2022-08,9
6639,user13761,2022-09,5
6640,user13761,2022-10,10
6641,user13761,2022-11,2
6642,user13761,2022-13,14
6643,user13761,2022-14,24
6644,user13761,2022-15,5
6645,user13761,2022-16,8
6646,user13761,2022-17,6
6647,user13761,2022-18,13
6648,user13761,2022-19,113
6649,user13761,2022-20,173
6650,user13761,2022-23,1
6651,user13761,2022-24,55
6652,user13761,2022-26,3
6653,user13761,2022-27,35
6654,user13761,2022-28,5
6655,user13761,2022-29,1
6656,user13761,2022-33,2
6657,user13761,2022-36,22
6658,user13761,2022-38,3
6659,user13761,2022-42,1
6660,user13761,2022-45,1
6661,user13780,2022-01,36
6662,user13780,2022-02,23
6663,user13780,2022-03,21
6664,user13780,2022-04,2
6665,user13784,2022-01,67
6666,user13784,2022-02,4
6667,user13788,2022-01,13
6668,user13788,2022-02,62
6669,user13788,2022-03,1
6670,user13795,2022-01,1
6671,user13795,2022-02,1
6672,user13795,2022-03,4
6673,user13795,2022-05,1
6674,user13795,2022-06,4
6675,user13795,2022-10,9
6676,user13795,2022-11,9
6677,user13795,2022-12,3
6678,user13795,2022-13,14
6679,user13795,2022-14,1
6680,user13795,2022-15,1
6681,user13795,2022-20,3
6682,user13795,2022-21,1
6683,user13795,2022-22,1
6684,user13795,2022-24,5
6685,user13795,2022-34,1
6686,user13795,2022-35,1
6687,user13795,2022-36,1
6688,user13796,2022-01,1
6689,user13796,2022-03,6
6690,user13796,2022-04,3
6691,user13796,2022-05,4
6692,user13796,2022-06,1
6693,user13796,2022-07,2
6694,user13796,2022-08,9
6695,user13796,2022-09,8
6696,user13796,2022-10,22
6697,user13796,2022-11,3
6698,user13796,2022-12,3
6699,user13796,2022-14,19
6700,user13796,2022-19,1
6701,user13803,2022-01,2
6702,user13803,2022-02,32
6703,user13803,2022-03,2
6704,user13803,2022-09,1
6705,user13803,2022-10,3
6706,user13803,2022-11,11
6707,user13803,2022-13,1
6708,user13803,2022-14,1
6709,user13803,2022-15,1
6710,user13803,2022-17,8
6711,user13803,2022-18,9
6712,user13803,2022-30,1
6713,user13803,2022-32,1
6714,user13803,2022-33,1
6715,user13803,2022-38,3
6716,user13834,2022-02,4
6717,user13834,2022-04,3
6718,user13834,2022-19,6
6719,user13834,2022-20,5
6720,user13834,2022-21,6
6721,user13834,2022-22,1
6722,user13834,2022-23,7
6723,user13834,2022-24,6
6724,user13834,2022-25,5
6725,user13834,2022-26,4
6726,user13834,2022-27,1
6727,user13834,2022-28,5
6728,user13834,2022-31,6
6729,user13834,2022-33,1
6730,user13834,2022-35,1
6731,user13834,2022-44,5
6732,user13838,2022-02,10
6733,user13838,2022-05,17
6734,user13838,2022-09,1
6735,user13838,2022-10,27
6736,user13838,2022-12,1
6737,user13838,2022-13,10
6738,user13838,2022-19,4
6739,user13838,2022-23,4
6740,user13838,2022-24,1
6741,user13841,2022-02,4
6742,user13841,2022-06,7
6743,user13841,2022-07,37
6744,user13841,2022-08,26
6745,user13841,2022-09,10
6746,user13841,2022-10,5
6747,user13841,2022-19,1
6748,user13841,2022-22,1
6749,user13841,2022-24,5
6750,user13877,2022-03,34
6751,user13877,2022-04,14
6752,user13877,2022-05,102
6753,user13877,2022-06,168
6754,user13877,2022-07,136
6755,user13877,2022-08,23
6756,user13877,2022-09,24
6757,user13877,2022-10,27
6758,user13877,2022-11,17
6759,user13877,2022-34,5
6760,user13901,2022-03,4
6761,user13901,2022-04,2
6762,user13901,2022-05,11
6763,user13901,2022-06,5
6764,user13901,2022-07,2
6765,user13901,2022-09,20
6766,user13901,2022-10,21
6767,user13901,2022-11,1
6768,user13913,2022-03,1
6769,user13913,2022-06,9
6770,user13913,2022-07,64
6771,user13913,2022-08,50
6772,user13913,2022-09,17
6773,user13913,2022-11,2
6774,user13913,2022-12,3
6775,user13913,2022-13,15
6776,user13913,2022-14,25
6777,user13913,2022-15,19
6778,user13913,2022-16,10
6779,user13913,2022-17,1
6780,user13913,2022-18,5
6781,user13913,2022-19,2
6782,user13913,2022-20,21
6783,user13913,2022-21,2
6784,user13913,2022-27,116
6785,user13913,2022-28,205
6786,user13913,2022-29,69
6787,user13913,2022-30,26
6788,user13913,2022-31,1
6789,user13913,2022-32,55
6790,user13913,2022-33,28
6791,user13913,2022-34,44
6792,user13913,2022-35,77
6793,user13913,2022-36,30
6794,user13913,2022-37,6
6795,user13913,2022-38,4
6796,user13913,2022-39,8
6797,user13913,2022-41,17
6798,user13913,2022-42,4
6799,user13913,2022-43,3
6800,user13913,2022-44,3
6801,user13913,2022-45,17
6802,user13913,2022-46,23
6803,user13913,2022-47,8
6804,user13913,2022-48,4
6805,user13913,2022-49,11
6806,user13913,2022-50,33
6807,user13913,2022-51,2
6808,user13913,2022-52,9
6809,user13913,2023-01,22
6810,user13913,2023-03,1
6811,user13932,2022-04,2
6812,user13932,2022-05,2
6813,user13932,2022-06,5
6814,user13932,2022-07,2
6815,user13932,2022-08,14
6816,user13932,2022-09,5
6817,user13932,2022-10,61
6818,user13932,2022-11,14
6819,user13932,2022-13,3
6820,user13932,2022-14,7
6821,user13932,2022-15,3
6822,user13932,2022-16,42
6823,user13932,2022-17,118
6824,user13932,2022-18,63
6825,user13932,2022-20,27
6826,user13932,2022-21,34
6827,user13932,2022-22,5
6828,user13932,2022-23,14
6829,user13932,2022-27,1
6830,user13932,2022-30,10
6831,user13932,2022-31,53
6832,user13932,2022-36,5
6833,user13932,2022-38,108
6834,user13932,2022-39,88
6835,user13932,2022-42,7
6836,user13932,2022-43,24
6837,user13952,2022-05,11
6838,user13952,2022-06,16
6839,user13952,2022-13,1
6840,user13952,2022-14,1
6841,user13952,2022-15,10
6842,user13952,2022-16,3
6843,user13952,2022-19,10
6844,user13952,2022-23,4
6845,user13952,2022-24,5
6846,user13955,2022-05,4
6847,user13955,2022-06,20
6848,user13955,2022-19,12
6849,user13955,2022-35,2
6850,user13955,2022-36,8
6851,user13955,2022-37,1
6852,user13955,2022-40,1
6853,user13955,2022-46,3
6854,user13955,2022-48,1
6855,user13955,2022-49,9
6856,user13962,2022-05,86
6857,user13962,2022-06,148
6858,user13962,2022-07,18
6859,user13962,2022-08,2
6860,user13962,2022-20,3
6861,user13962,2022-21,27
6862,user13962,2022-23,10
6863,user13962,2022-24,26
6864,user13962,2022-25,24
6865,user13962,2022-27,1
6866,user13962,2022-28,32
6867,user13962,2022-29,12
6868,user13966,2022-05,3
6869,user13966,2022-09,25
6870,user13966,2022-10,22
6871,user13966,2022-11,15
6872,user13966,2022-12,5
6873,user13966,2022-13,3
6874,user13967,2022-05,23
6875,user13967,2022-06,79
6876,user13967,2022-07,40
6877,user13967,2022-08,14
6878,user13967,2022-09,3
6879,user13967,2022-10,19
6880,user13967,2022-11,63
6881,user13967,2022-12,93
6882,user13967,2022-13,109
6883,user13967,2022-14,54
6884,user13967,2022-15,70
6885,user13967,2022-16,63
6886,user13967,2022-17,15
6887,user13967,2022-18,29
6888,user13967,2022-19,118
6889,user13967,2022-20,1
6890,user13967,2022-21,9
6891,user13967,2022-22,14
6892,user13967,2022-26,11
6893,user13967,2022-28,8
6894,user13967,2022-31,13
6895,user13967,2022-32,10
6896,user13967,2022-33,31
6897,user13967,2022-34,2
6898,user13967,2022-35,37
6899,user13967,2022-36,24
6900,user13967,2022-37,48
6901,user13967,2022-38,3
6902,user13967,2022-39,7
6903,user13967,2022-41,4
6904,user13967,2022-44,1
6905,user13967,2022-45,4
6906,user13967,2023-03,4
6907,user13967,2023-04,4
6908,user13967,2023-07,4
6909,user13982,2022-05,2
6910,user13982,2022-06,32
6911,user13982,2022-07,1
6912,user13982,2022-08,6
6913,user13982,2022-09,3
6914,user13982,2022-10,12
6915,user13982,2022-11,4
6916,user13982,2022-15,2
6917,user13982,2022-16,3
6918,user13982,2022-19,9
6919,user13982,2022-21,1
6920,user13982,2022-24,1
6921,user13982,2022-37,2
6922,user13982,2022-41,1
6923,user13983,2022-05,1
6924,user13983,2022-06,4
6925,user13983,2022-07,45
6926,user13983,2022-08,14
6927,user13983,2022-23,1
6928,user13983,2022-29,1
6929,user13983,2022-44,5
6930,user13983,2022-45,15
6931,user13983,2022-51,1
6932,user13983,2023-02,2
6933,user13983,2023-03,3
6934,user13985,2022-05,5
6935,user13985,2022-06,53
6936,user13985,2022-08,1
6937,user13985,2022-17,4
6938,user13985,2022-19,6
6939,user13986,2022-05,15
6940,user13986,2022-06,164
6941,user13986,2022-07,72
6942,user13986,2022-08,164
6943,user13986,2022-09,30
6944,user13986,2022-10,25
6945,user13986,2022-11,45
6946,user13986,2022-12,55
6947,user13986,2022-13,133
6948,user13986,2022-14,41
6949,user13986,2022-15,13
6950,user13986,2022-16,8
6951,user13986,2022-17,14
6952,user13986,2022-18,10
6953,user13986,2022-19,62
6954,user13986,2022-24,6
6955,user13986,2022-27,2
6956,user13986,2022-28,1
6957,user13986,2022-29,1
6958,user13986,2022-30,2
6959,user13986,2022-49,1
6960,user13991,2022-05,4
6961,user13991,2022-06,30
6962,user13991,2022-07,3
6963,user13991,2022-08,25
6964,user13991,2022-09,20
6965,user13991,2022-10,28
6966,user13991,2022-11,91
6967,user13991,2022-12,116
6968,user13991,2022-13,25
6969,user14026,2022-06,3
6970,user14026,2022-07,34
6971,user14026,2022-08,1
6972,user14026,2022-13,32
6973,user14026,2022-14,9
6974,user14030,2022-06,89
6975,user14030,2022-07,17
6976,user14030,2022-14,42
6977,user14030,2022-15,4
6978,user14030,2022-16,10
6979,user14030,2022-17,2
6980,user14030,2022-18,12
6981,user14030,2022-19,55
6982,user14030,2022-20,12
6983,user14030,2022-37,1
6984,user14030,2022-38,1
6985,user14030,2022-39,2
6986,user14030,2022-40,2
6987,user14030,2022-41,1
6988,user14030,2022-42,12
6989,user14030,2022-43,59
6990,user14030,2022-44,9
6991,user14036,2022-06,8
6992,user14036,2022-09,3
6993,user14036,2022-13,6
6994,user14036,2022-19,10
6995,user14036,2022-20,6
6996,user14036,2022-21,6
6997,user14036,2022-22,2
6998,user14036,2022-23,1
6999,user14036,2022-24,9
7000,user14036,2022-26,12
7001,user14036,2022-27,27
7002,user14036,2022-30,4
7003,user14036,2022-37,4
7004,user14039,2022-06,59
7005,user14042,2022-06,27
7006,user14042,2022-07,48
7007,user14047,2022-06,8
7008,user14047,2022-07,9
7009,user14047,2022-09,11
7010,user14047,2022-10,2
7011,user14047,2022-11,4
7012,user14047,2022-12,2
7013,user14047,2022-15,1
7014,user14047,2022-16,14
7015,user14047,2022-17,4
7016,user14047,2022-18,3
7017,user14047,2022-19,9
7018,user14047,2022-20,4
7019,user14047,2022-21,4
7020,user14047,2022-22,4
7021,user14047,2022-23,14
7022,user14047,2022-24,5
7023,user14050,2022-06,26
7024,user14050,2022-07,37
7025,user14059,2022-06,6
7026,user14059,2022-07,72
7027,user14059,2022-27,1
7028,user14065,2022-07,1
7029,user14065,2022-08,1
7030,user14065,2022-10,5
7031,user14065,2022-11,4
7032,user14065,2022-12,10
7033,user14065,2022-16,1
7034,user14065,2022-18,1
7035,user14065,2022-19,12
7036,user14065,2022-20,8
7037,user14065,2022-21,1
7038,user14065,2022-24,2
7039,user14065,2022-25,1
7040,user14065,2022-31,3
7041,user14065,2022-32,4
7042,user14065,2022-51,14
7043,user14076,2022-07,16
7044,user14076,2022-08,21
7045,user14076,2022-09,29
7046,user14076,2022-11,27
7047,user14076,2022-19,23
7048,user14076,2022-20,11
7049,user14076,2022-21,5
7050,user14076,2022-23,29
7051,user14076,2022-24,46
7052,user14076,2022-25,4
7053,user14076,2022-26,25
7054,user14076,2022-27,27
7055,user14076,2022-28,54
7056,user14076,2022-29,23
7057,user14076,2022-30,2
7058,user14076,2022-31,13
7059,user14076,2022-32,108
7060,user14076,2022-33,141
7061,user14076,2022-34,147
7062,user14076,2022-35,298
7063,user14076,2022-36,231
7064,user14076,2022-37,76
7065,user14076,2022-38,80
7066,user14076,2022-39,16
7067,user14076,2022-40,15
7068,user14076,2022-41,8
7069,user14076,2022-42,1
7070,user14076,2022-44,4
7071,user14076,2022-45,7
7072,user14076,2022-50,6
7073,user14076,2023-01,7
7074,user14076,2023-02,1
7075,user14097,2022-07,51
7076,user14097,2022-08,69
7077,user14097,2022-09,130
7078,user14097,2022-10,114
7079,user14097,2022-11,65
7080,user14097,2022-12,255
7081,user14097,2022-13,277
7082,user14097,2022-14,54
7083,user14097,2022-15,59
7084,user14097,2022-16,56
7085,user14097,2022-17,46
7086,user14097,2022-18,58
7087,user14097,2022-19,108
7088,user14097,2022-20,39
7089,user14097,2022-21,82
7090,user14097,2022-22,33
7091,user14097,2022-23,30
7092,user14097,2022-24,45
7093,user14097,2022-25,18
7094,user14097,2022-26,17
7095,user14097,2022-27,18
7096,user14097,2022-28,11
7097,user14097,2022-29,19
7098,user14097,2022-30,29
7099,user14097,2022-31,28
7100,user14097,2022-32,26
7101,user14097,2022-33,20
7102,user14097,2022-34,18
7103,user14097,2022-35,17
7104,user14097,2022-36,15
7105,user14097,2022-37,10
7106,user14097,2022-38,1
7107,user14100,2022-07,5
7108,user14100,2022-08,138
7109,user14100,2022-09,330
7110,user14100,2022-10,39
7111,user14100,2022-11,68
7112,user14100,2022-12,1
7113,user14100,2022-14,236
7114,user14100,2022-15,6
7115,user14100,2022-20,8
7116,user14100,2022-23,26
7117,user14100,2022-24,17
7118,user14100,2022-25,68
7119,user14100,2022-26,52
7120,user14100,2022-27,1
7121,user14100,2022-28,2
7122,user14100,2022-30,4
7123,user14100,2022-31,29
7124,user14100,2022-32,109
7125,user14100,2022-33,4
7126,user14100,2022-35,34
7127,user14100,2022-37,32
7128,user14108,2022-07,2
7129,user14108,2022-08,91
7130,user14108,2022-09,1
7131,user14108,2022-10,1
7132,user14108,2022-16,2
7133,user14108,2022-18,1
7134,user14111,2022-07,1
7135,user14111,2022-08,19
7136,user14111,2022-09,1
7137,user14111,2022-10,1
7138,user14111,2022-11,13
7139,user14111,2022-12,16
7140,user14111,2022-13,20
7141,user14117,2022-08,12
7142,user14117,2022-10,1
7143,user14117,2022-11,9
7144,user14117,2022-12,34
7145,user14117,2022-14,3
7146,user14117,2022-17,8
7147,user14117,2022-18,6
7148,user14117,2022-19,1
7149,user14117,2022-32,6
7150,user14117,2022-33,7
7151,user14117,2022-34,3
7152,user14117,2022-35,3
7153,user14124,2022-08,21
7154,user14124,2022-09,1
7155,user14124,2022-12,37
7156,user14124,2022-13,2
7157,user14124,2022-14,2
7158,user14124,2022-16,1
7159,user14124,2022-22,2
7160,user14124,2022-24,2
7161,user14124,2022-34,2
7162,user14128,2022-08,20
7163,user14128,2022-09,34
7164,user14128,2022-10,8
7165,user14128,2022-11,4
7166,user14128,2022-12,2
7167,user14133,2022-08,53
7168,user14133,2022-09,21
7169,user14133,2022-10,6
7170,user14133,2022-15,5
7171,user14133,2022-20,38
7172,user14133,2022-21,76
7173,user14133,2022-22,83
7174,user14133,2022-23,91
7175,user14133,2022-24,53
7176,user14133,2022-25,54
7177,user14133,2022-26,41
7178,user14133,2022-27,6
7179,user14145,2022-08,18
7180,user14145,2022-10,4
7181,user14145,2022-21,1
7182,user14145,2022-23,28
7183,user14145,2022-24,26
7184,user14149,2022-08,50
7185,user14149,2022-09,73
7186,user14149,2022-10,53
7187,user14149,2022-11,3
7188,user14149,2022-13,3
7189,user14149,2022-14,1
7190,user14149,2022-15,7
7191,user14149,2022-16,6
7192,user14149,2022-17,3
7193,user14149,2022-18,9
7194,user14149,2022-19,227
7195,user14149,2022-20,3
7196,user14149,2022-21,1
7197,user14149,2022-43,1
7198,user14149,2022-45,1
7199,user14149,2022-46,4
7200,user14149,2022-48,4
7201,user14149,2022-51,5
7202,user14152,2022-08,19
7203,user14152,2022-10,32
7204,user14152,2022-11,103
7205,user14152,2022-12,31
7206,user14152,2022-13,4
7207,user14152,2022-14,13
7208,user14152,2022-15,36
7209,user14152,2022-16,35
7210,user14152,2022-17,29
7211,user14152,2022-18,18
7212,user14152,2022-19,102
7213,user14152,2022-20,6
7214,user14152,2022-21,1
7215,user14152,2022-22,5
7216,user14152,2022-23,1
7217,user14152,2022-24,34
7218,user14152,2022-25,20
7219,user14152,2022-26,8
7220,user14152,2022-27,25
7221,user14152,2022-28,25
7222,user14152,2022-29,7
7223,user14152,2022-30,4
7224,user14158,2022-08,8
7225,user14158,2022-09,6
7226,user14158,2022-10,1
7227,user14158,2022-11,2
7228,user14158,2022-12,15
7229,user14158,2022-13,6
7230,user14158,2022-14,4
7231,user14158,2022-15,5
7232,user14158,2022-16,2
7233,user14158,2022-19,9
7234,user14158,2022-20,1
7235,user14158,2022-21,1
7236,user14158,2022-24,4
7237,user14164,2022-08,11
7238,user14164,2022-09,20
7239,user14164,2022-10,2
7240,user14164,2022-11,10
7241,user14164,2022-12,6
7242,user14164,2022-13,7
7243,user14164,2022-14,8
7244,user14164,2022-15,2
7245,user14164,2022-16,2
7246,user14164,2022-18,6
7247,user14164,2022-25,2
7248,user14173,2022-08,41
7249,user14173,2022-09,108
7250,user14173,2022-10,47
7251,user14173,2022-11,14
7252,user14173,2022-12,30
7253,user14173,2022-14,6
7254,user14173,2022-16,1
7255,user14173,2022-17,5
7256,user14173,2022-18,1
7257,user14173,2022-19,95
7258,user14173,2022-24,1
7259,user14173,2022-26,3
7260,user14173,2022-28,2
7261,user14173,2022-29,7
7262,user14173,2022-38,31
7263,user14173,2022-39,48
7264,user14173,2022-40,15
7265,user14173,2022-41,15
7266,user14173,2022-47,1
7267,user14186,2022-08,6
7268,user14186,2022-09,20
7269,user14186,2022-10,27
7270,user14186,2022-27,1
7271,user14186,2022-28,1
7272,user14186,2022-39,2
7273,user14186,2022-44,2
7274,user14186,2022-47,10
7275,user14186,2022-48,6
7276,user14186,2022-50,3
7277,user14186,2022-51,7
7278,user14186,2022-52,6
7279,user14186,2023-02,2
7280,user14209,2022-09,76
7281,user14209,2022-10,51
7282,user14209,2022-11,49
7283,user14209,2022-12,6
7284,user14209,2022-13,38
7285,user14209,2022-14,9
7286,user14209,2022-15,10
7287,user14209,2022-16,15
7288,user14209,2022-17,4
7289,user14209,2022-18,8
7290,user14209,2022-19,9
7291,user14209,2022-20,10
7292,user14209,2022-21,1
7293,user14209,2022-22,14
7294,user14209,2022-23,42
7295,user14209,2022-28,1
7296,user14209,2022-29,4
7297,user14209,2022-39,4
7298,user14227,2022-09,1
7299,user14227,2022-13,3
7300,user14227,2022-14,4
7301,user14227,2022-15,2
7302,user14227,2022-20,2
7303,user14227,2022-23,2
7304,user14227,2022-24,1
7305,user14227,2022-26,2
7306,user14227,2022-27,13
7307,user14227,2022-28,19
7308,user14227,2022-29,6
7309,user14227,2022-30,11
7310,user14227,2022-31,4
7311,user14227,2022-32,5
7312,user14227,2022-33,1
7313,user14232,2022-09,44
7314,user14232,2022-11,28
7315,user14236,2022-09,16
7316,user14236,2022-10,12
7317,user14236,2022-11,8
7318,user14236,2022-13,3
7319,user14236,2022-17,3
7320,user14236,2022-18,2
7321,user14236,2022-19,7
7322,user14236,2022-25,1
7323,user14236,2022-27,7
7324,user14236,2022-28,7
7325,user14236,2022-29,21
7326,user14253,2022-09,111
7327,user14253,2022-10,237
7328,user14253,2022-11,123
7329,user14253,2022-12,1
7330,user14253,2022-13,8
7331,user14253,2022-14,115
7332,user14253,2022-15,3
7333,user14253,2022-19,121
7334,user14253,2022-20,84
7335,user14253,2022-21,43
7336,user14253,2022-22,142
7337,user14253,2022-23,29
7338,user14253,2022-24,1
7339,user14253,2022-25,5
7340,user14253,2022-28,1
7341,user14253,2022-29,6
7342,user14253,2022-37,4
7343,user14253,2023-02,3
7344,user14255,2022-09,1
7345,user14255,2022-10,23
7346,user14255,2022-11,38
7347,user14286,2022-09,1
7348,user14286,2022-10,1
7349,user14286,2022-11,54
7350,user14286,2022-12,8
7351,user14286,2022-22,1
7352,user14288,2022-10,52
7353,user14288,2022-11,13
7354,user14288,2022-14,3
7355,user14288,2022-15,1
7356,user14293,2022-10,19
7357,user14293,2022-11,49
7358,user14293,2022-12,7
7359,user14293,2022-19,4
7360,user14293,2022-20,4
7361,user14293,2022-21,3
7362,user14293,2022-24,1
7363,user14293,2022-25,1
7364,user14293,2022-31,1
7365,user14295,2022-10,34
7366,user14295,2022-11,36
7367,user14295,2022-12,3
7368,user14321,2022-10,38
7369,user14321,2022-11,27
7370,user14321,2022-12,120
7371,user14321,2022-13,126
7372,user14321,2022-14,48
7373,user14321,2022-15,80
7374,user14321,2022-16,146
7375,user14321,2022-17,12
7376,user14321,2022-19,9
7377,user14321,2022-20,7
7378,user14321,2022-21,1
7379,user14321,2022-23,1
7380,user14321,2022-26,1
7381,user14321,2022-27,1
7382,user14321,2022-29,1
7383,user14321,2022-31,2
7384,user14321,2022-35,3
7385,user14321,2022-36,1
7386,user14321,2022-38,4
7387,user14321,2022-39,3
7388,user14321,2022-41,3
7389,user14321,2022-42,12
7390,user14321,2022-47,4
7391,user14321,2022-48,2
7392,user14321,2022-49,1
7393,user14326,2022-10,115
7394,user14326,2022-11,445
7395,user14326,2022-12,120
7396,user14326,2022-13,2
7397,user14326,2022-17,7
7398,user14327,2022-10,3
7399,user14327,2022-12,36
7400,user14327,2022-13,124
7401,user14327,2022-14,138
7402,user14327,2022-15,11
7403,user14327,2022-16,20
7404,user14327,2022-17,1
7405,user14327,2022-19,80
7406,user14327,2022-20,4
7407,user14327,2022-22,1
7408,user14327,2022-27,4
7409,user14327,2022-36,3
7410,user14327,2023-05,12
7411,user14327,2023-06,14
7412,user14327,2023-07,35
7413,user14344,2022-10,2
7414,user14344,2022-11,11
7415,user14344,2022-12,36
7416,user14344,2022-13,17
7417,user14344,2022-14,4
7418,user14344,2022-16,2
7419,user14344,2022-19,28
7420,user14344,2022-20,10
7421,user14344,2022-24,1
7422,user14344,2022-26,8
7423,user14344,2022-27,11
7424,user14344,2022-28,8
7425,user14344,2022-29,7
7426,user14344,2022-31,152
7427,user14344,2022-32,35
7428,user14344,2022-33,1
7429,user14344,2022-35,1
7430,user14344,2022-37,1
7431,user14344,2022-39,1
7432,user14344,2022-41,12
7433,user14344,2022-42,1
7434,user14344,2022-45,9
7435,user14344,2022-46,20
7436,user14344,2022-48,2
7437,user14344,2022-49,1
7438,user14344,2023-03,1
7439,user14344,2023-05,8
7440,user14344,2023-07,1
7441,user14345,2022-10,6
7442,user14345,2022-17,13
7443,user14345,2022-18,12
7444,user14345,2022-19,29
7445,user14345,2022-20,32
7446,user14345,2022-21,42
7447,user14345,2022-22,43
7448,user14345,2022-23,64
7449,user14345,2022-24,93
7450,user14345,2022-25,5
7451,user14345,2022-26,2
7452,user14364,2022-11,36
7453,user14364,2022-12,19
7454,user14364,2022-13,23
7455,user14364,2022-14,9
7456,user14364,2022-15,18
7457,user14364,2022-16,20
7458,user14364,2022-17,21
7459,user14364,2022-18,10
7460,user14364,2022-19,31
7461,user14364,2022-20,5
7462,user14364,2022-21,6
7463,user14364,2022-22,3
7464,user14364,2022-23,9
7465,user14364,2022-24,13
7466,user14364,2022-25,8
7467,user14364,2022-26,14
7468,user14364,2022-27,37
7469,user14364,2022-28,30
7470,user14364,2022-29,41
7471,user14364,2022-30,15
7472,user14364,2022-31,27
7473,user14364,2022-32,12
7474,user14364,2022-33,8
7475,user14364,2022-34,16
7476,user14364,2022-35,8
7477,user14364,2022-36,4
7478,user14364,2022-37,3
7479,user14364,2022-38,1
7480,user14364,2022-39,3
7481,user14364,2022-45,2
7482,user14364,2023-04,1
7483,user14366,2022-11,1
7484,user14366,2022-27,7
7485,user14366,2022-28,16
